id|acronym|title|startDate|endDate|totalCost|legalBasis|topics|masterCall|subCall|fundingScheme|objective|grantDoi|cluster
101135656|Ferro4EdgeAI|Scalable, ferroelectric based accelerators for energy efficient edge AI|2024-01-01|2027-12-31|3959917,25|HORIZON.2.4|HORIZON-CL4-2023-DIGITAL-EMERGING-01-11|HORIZON-CL4-2023-DIGITAL-EMERGING-01-CNECT|HORIZON-CL4-2023-DIGITAL-EMERGING-01-CNECT|HORIZON-RIA|The Ferro4EdgeAI project will provide an ultra-low power, scalable edge accelerator for artificial intelligence incorporating a memory augmented neural network, based on low cost, high density, multi-level, Back End of Line (BEoL) integrated ferroelectric (FE) technology.We expect to achieve a 2500x gain in energy-efficiency to break the POPS/W barrier with respect to the state-of-the-art CMOS accelerators and predictions for other emerging technology AI hardware. To do so, five ambitious specific objectives have been selected:- multi-level functionality in hafnia-based thin films by investigating the optimum trade-off in memory window, film thickness & stability of the ferroelectric state- low operating voltage for the non-volatile memory and robust multilevel operation of the FeFET-2 for high density logic operations and data storage. A low operating voltage is mandatory for power rating reduction, while robust multilevel operation is essential for analogue in-memory computing at the edge.- integration and characterization of multi-level, low voltage, FeFET-2 arrays- definition, design and demonstration of a low power FE AI accelerator suitable for scalable systems integration- Systems simulation of ultra-low power FE accelerator enhanced edge processing for targeted edge applications of voice and image recognitionFerro4EdgeAI is a multidisciplinary project engaging 12 partners from 6 countries covering the academic and industrial worlds (including 2 SMEs). An implementation plan is presented in the form of 6 work packages, 5 of which are technical in nature. Synergy in communication and dissemination by the several partners and stakeholders (including an external advisory board and collaboration with South Korea) will maximize the project progress and impact. Solutions to overcome the fundamental technological barriers as well as appropriate deliverables, tasks, milestones, and risks to complete the project objectives in due time are presented.|10.3030/101135656|Cluster 4
101156638|PHOENIX|PHOENIX: Precision Human Organs-on-chip for Enhanced Neuro-muscular and Cardiac Studies|2025-01-01|2028-12-31|0|HORIZON.2.1|HORIZON-HLTH-2024-TOOL-05-06-two-stage|HORIZON-HLTH-2024-TOOL-05-two-stage|HORIZON-HLTH-2024-TOOL-05-two-stage|HORIZON-RIA|PHOENIX aims to revolutionise biomedical research by developing the next generation human-based Organs-on-chips (OoC). OoC is a promising technology potentially able to outperform conventional preclinical models in providing patho-physiologically relevant setting for investigating human diseases, thus tackling the limited translational value of animal testing. OoC wide adoption is currently hampered by poor maturation of cellular models and shortage of non-destructive readout methods. PHOENIX will take current OoC platforms to the next level, overcoming such limitations by integration of core technologies already validated by the Consortium, namely Electric Recording (3dMEA), Force Sensing (3dFORCE) and Mechanical Stimulation (3dMECH).Two platforms will be developed: i) μHeart, to model functional cardiac tissues, and ii) μNMC to model neuro-muscular circuits. PHOENIX ecosystem will be completed by satellite products and qualified against specific contexts of use in clinically and industrially relevant environments. PHOENIX potential will be showcased with two genetic pathologies as demonstrators: LMNA-cardiomyopathies and Freidreich’s Ataxia, conditions in which electrical instability and mechanical impairment play important roles. For each platform, two versions will be released (Base and Pro), addressing the need of identified customer segments (research labs and Pharma/Biotech).In line with the 3Rs, PHOENIX platforms represent the ideal clinically relevant tools to test drugs and gene therapies, leading to faster/safer development processes, reducing the need for animal testing. Robust dissemination, exploitation and communication activities will address both key stakeholders (OoC players, end-users, end-beneficiaries and regulatory bodies) and society at large, fostering acceptance, adoption, economic viability and regulatory compliance.PHOENIX will last 4 years with a Consortium comprising 9 partners (Academic, SMEs and LEs) from 4 EU Countries.|10.3030/101156638|Cluster Health
101136728|VITAL|VIrtual Twins as tools for personalised clinicAL care|2024-01-01|2028-12-31|8743516,25|HORIZON.2.1|HORIZON-HLTH-2023-TOOL-05-03|HORIZON-HLTH-2023-TOOL-05|HORIZON-HLTH-2023-TOOL-05|HORIZON-RIA|VITAL will deliver a comprehensive clinically validated multi-scale, multi-organ modelling platform that is driven by and can represent individual patient data acquired, both in the clinic and from wearable technology. The platform will create a virtual human twin for individualised and sex-specific optimisation of medical (pharmacological) or surgical (interventional) therapy for complex, multifactorial cardiovascular disorders that have systemic impact and high risk of comorbidities of a.o. the kidney and brain: systemic hypertension, heart failure (with/without preserved ejection fraction) and hemodynamically complicated atrial septal defects. User-friendly interfaces, co-created with healthcare professionals, will provide access to the technology. The platform consolidates existing multi-scale and multi-organ models of the heart, lung and systemic circulation and their regulatory mechanisms, and advances the state-of-the art by incorporating currently missing biophysics-based, physiology-underpinned components (kidney-related blood pressure control, hormonal actions, vascular region-specific smooth muscle cell functionality, and cardiac and arterial growth and remodelling mechano-biological mechanisms). By the end of the project, the platform will have been validated and tested in more than 200 patients across 5 clinical studies in France and the UK to optimise the treatment of patients with resistant systemic hypertension, heart failure or atrial septum defects. A unique aspect of VITAL is its focus on monitoring the mental health of patients to understand their expectations and reservations towards digital health technology. VITAL technology will be compliant with and contribute directly to the VPHi and EDITH virtual twin ecosystem. This will further unlock the potential of new digital tools that intelligently combine the power of physics-based multi-scale models, artificial intelligence and data to provide better health care for all.|10.3030/101136728|Cluster Health
101122256|SUDOCO|Sustainable resilient data-enabled offshore wind farm and control co-design|2023-10-01|2027-09-30|5769120|HORIZON.2.5|HORIZON-CL5-2022-D3-03-04|HORIZON-CL5-2022-D3-03|HORIZON-CL5-2022-D3-03|HORIZON-RIA|Wind energy is crucial for realizing climate neutrality, energy independence, and energy security. With the increased penetration of renewables in the electricity grid, there is a strong need for control technology to determine the number of electrons to produce and their destination (e.g., grid, storage, hydrogen) for maximum value to the energy system. Whereas the technology available on the market exclusively maximizes the energy yield, the future lies with optimization for cost of valued energy (COVE), which considers energy security, storage, fluctuating electricity prices, turbine component wear, and turbine lifetime. Therefore, SUDOCO will develop open-source technology for resilient, and data-enabled offshore wind farm control and co-design. We will use key aspects and insights in wind farm operation to develop the Control Room of the Future that will allow operators to control wind farm output and loads by minimizing the COVE. SUDOCO will combine novel dynamic control algorithms, hybrid physics-based and data-driven models for the design of physical farms considering their governing control laws, which are safeguarded against adversarial threats and third-party fraud. Our data driven integrated control tool chain will be trained, validated and optimized using several high-fidelity datasets. These include data from full-scale dedicated wake steering control experiments performed at the 69 11-MW turbines in the Hollandse Kust Noord wind farm. We will also perform unprecedented wind farm control experiments with scaled wind turbine models in the largest boundary layer wind tunnel in Europe.SUDOCO will target a COVE reduction of 10%, and includes means to minimize environmental impact as well as address the variability of the wind resource. SUDOCO will deliver the first intelligent integrated wind farm control and design solution for reliable, safe, and cost- effective operation of large bottom-fixed and floating offshore wind farms.|10.3030/101122256|Cluster 5
101188037|AtLAST2|Consolidating plans for the Atacama Large Aperture Submillimeter Telescope|2025-01-01|2028-06-30|6416276,25|HORIZON.1.3|HORIZON-INFRA-2024-DEV-01-03|HORIZON-INFRA-2024-DEV-01|HORIZON-INFRA-2024-DEV-01|HORIZON-RIA|The landscape of future ground-based European astronomical research infrastructures expected to start in the 2030s is broad and diverse, ranging from low-frequency radio (SKAO), to the optical (ELT, EST), all the way to cosmic rays (CTAO) and gravitational waves (Einstein Telescope). There are two glaring omissions, however. The first is a sensitive, high resolution next-generation facility operating at (sub-)millimeter wavelengths (0.35-10 mm), a crucial observing window for the study of a broad range of astrophysical objects, from our Solar System to the Milky Way, nearby galaxies, and the distant universe. The second is that currently planned facilities are not truly prepared to operate in a low carbon emissions future, meeting the needs of the research community and the aspirations of the EU for carbon-neutrality. This project, consolidating the plans for the 50-meter Atacama Large Aperture Submillimeter Telescope (AtLAST), directly addresses both needs, providing solutions that will inform other observatories along the way, especially our partners ESFRI landmark (ESO-ELT) and project (EST). Our ambition is to harness European knowhow and cooperate on a global scale to revolutionise our understanding of the (sub-)mm universe, while pushing observational astronomy towards a greener future. Strengthened by a H2020-funded design study and an engaged community of about 200 researchers worldwide, we have produced science cases, telescope conceptual designs, and plans for a sustainable, off-grid power system. We are now ready to consolidate the AtLAST concept, prototype and test our technology solutions, perform a full lifecycle assessment of the facility, and to expand our user community. By the end of this project, AtLAST will have increased the technology readiness level of its crucial components and undergone preliminary design review, ready to move the project to its implementation phase.|10.3030/101188037|Other
101136659|TULIP|Community-based engagement and intervenTions to stem the spread of antimicrobial resistance in the aqUatic environments catalysed by cLImate change and Plastic pollution interactions|2024-01-01|2028-06-30|6283534,25|HORIZON.2.1|HORIZON-HLTH-2023-ENVHLTH-02-01|HORIZON-HLTH-2023-ENVHLTH-02|HORIZON-HLTH-2023-ENVHLTH-02|HORIZON-RIA|Interconnections between ecological and societal systems facilitate compounding impacts of climate change, environmental plastic pollution and proliferation of antimicrobial resistance (AMR) on the health of people, animals and ecosystems on a planetary scale. Current knowledge on interactions between these three crises in the Earth’s natural systems and their impact on health is highly restricted. TULIP will apply a transdisciplinary socio-ecological systems thinking approach, robust environmental science methods, epidemiology, modelling, sampling design and state-of-the-art molecular tools to generate scientific evidence on plastic-AMR interactions. It will describe spatio-temporal dynamics and patterns of plastic-associated AMR under a changing climate and the compounding health and ecological impacts. It will employ the methodology of intervention and social sciences to explore social driving factors and current policies and design and evaluate community-based interventions and nature-based solutions. TULIP will convert created evidence to modelling-based decision-supporting tools that approximate co-benefits to human and ecosystem health, indicators and environmental policy recommendations highlighting triple-win solutions and foster the science-policy translation using an integrated knowledge translation framework. Aiming to ignite a lasting societal change toward health-promoting environments, TULIP will engage communities, citizen scientists, policymakers and experts from multiple sectors in research, co-design, co-implementation, communication and dissemination processes. TULIP will focus on aquatic environments as they create a milieu for interactions, transport pathways and exposure interface and showcase its approach in the Philippines and Italy and translate to a pan-European scale.|10.3030/101136659|Cluster Health
101095146|PRIME-CKD|Personalized Drug Response: IMplementation and Evaluation in CKD|2023-01-01|2027-12-31|9242241,01|HORIZON.2.1|HORIZON-HLTH-2022-TOOL-11-01|HORIZON-HLTH-2022-TOOL-11|HORIZON-HLTH-2022-TOOL-11|HORIZON-RIA|Chronic Kidney Disease (CKD) is one of the major causes of death in high income countries and its prevalence is growing rapidly. New therapies for the treatment of CKD have shown clear efficacy at a population level. Yet, individual patients respond differently with many patients showing suboptimal efficacy. This indicates that a ‘one size fits all’ approach is no longer sustainable. Currently there are no validated pharmacodynamic biomarkers in CKD that aid in guiding optimal therapy for individual patients. Furthermore, there remains a large gap between biomarker research and actual implementation of biomarker based care in daily clinical practice. Thus, there is an urgent need to validate and translate biomarkers as tools for daily clinical practice. PRIME-CKD has a unique advantage to address this challenge as it builds on recently discovered pharmacodynamic biomarkers for CKD treatment, and has access to a vast amount of clinical data, bio-samples. PRIME CKD will: 1)Provide a breakthrough in the pharmacotherapy of CKD with the validation and implementation of pharmacodynamic biomarkers which will advance personalized medicine. 2)Scientifically validate innovative clinical trial elements, pipelines and qualification procedures that can be used by researchers, diagnostics industries and regulatory authorities. 3)Establish a Stakeholder Network to truly engage patients, clinicians and other stakeholders in implementation of personalized medicines4)Develop a roadmap for biomarker use in daily clinical practice for the optimal treatment of CKD. These results will enable clinicians to match patients with CKD with the most effective available drug within the shortest possible timeframe leading to less disease burden and progression of disease, enhanced quality of life and increased cost-efficiency. PRIME-CKD results will thus unlock the potential of biomarkers in healthcare and close the gap between biomarker research and clinical use in daily practice.|10.3030/101095146|Cluster Health
101080465|OBELISK|Fighting childhood obesity to stay healthy all over the life|2023-05-01|2028-04-30|9569018|HORIZON.2.1|HORIZON-HLTH-2022-STAYHLTH-01-05-two-stage|HORIZON-HLTH-2022-STAYHLTH-01-two-stage|HORIZON-HLTH-2022-STAYHLTH-01-two-stage|HORIZON-RIA|Obesity rates in late teens have increased in Europe from 6% in 1980 to 32%, with long-lasting effects on the prevalence of severe obesity, diabetes and cardiovascular disease, premature death and disability. Efficiently fighting adult obesity is difficult but prevention and treatment of obesity have proven to work better at young ages. OBELISK goal is to cut the roots of the pandemic of obesity in Europe targeting children first. OBELISK is focused on elucidating, Predicting, Preventing obesity and bringing Precision medicine for children with obesity. OBELISK medicine is also Participative (4P), leveraging the potential of social innovation through engagement with families, scientific and medical communities, daycare, schools, municipalities, industries to achieve success.OBELISK objectives are: 1/ to bring breakthroughs in the molecular mechanisms by which causative factors interact to drive (or prevent) the transition from normal weight to obesity during childhood and to develop and exploit for prevention and treatment early predictive proprietary tools; 2/ to identify at least 3 novel childhood obesity genes with the prospect of identifying additional drug targets; 3/ to demonstrate the utility of targeted approaches to prevent childhood obesity; 4/ to bring breakthroughs in childhood obesity treatment including a real-life clinical study of a promising existing drug (GLP1R agonist) to reverse obesity in people with mutations predisposing to early severe obesity; 5/ to exploit the project results and disseminate best practices to prevent and treat childhood obesity, implementing education programs and translating OBELISK clinical results into guidelines and proposals for policy makers to change obesity care; 6/ to facilitate networking and exchanges with other actions and projects in order to optimize knowledge and joint activities.OBELISK targeted approach should contribute to decrease by 35% the number of children with obesity becoming adults with obesity.|10.3030/101080465|Cluster Health
101130676|NUBICOS|New Users for a Better ICOS|2024-01-01|2027-12-31|4999490|HORIZON.1.3|HORIZON-INFRA-2023-DEV-01-03|HORIZON-INFRA-2023-DEV-01|HORIZON-INFRA-2023-DEV-01|HORIZON-RIA|The Integrated Carbon Observation System (ICOS) is a fully operational European Landmark research infrastructure providing standardised high-precision observations on greenhouse gases and their fluxes. The ICOS infrastructure is currently covering 16 countries with 170 stations.In this project, we will work with new users for ICOS data from satellite and modeling communities and prepare products for policymakers. We are improving sustainability of ICOS by streamlining the data pipelines and strengthening the community engagement including new members. In addition to data, ICOS is producing protocols and processes, which are now needed for the global greenhouse gases (GHG) initiative coordinated by World Meteorological Organization (WMO), thus strengthening the European leadership in it.  NUBICOS will focus on four specific objectives:1. The cooperation between ICOS and the remote sensing community will be deepened.2. The value chain from observations to climate services will be improved.3. The internal engagement of ICOS and the identity of the ICOS community will be strengthened.4. The global cooperation of ICOS, particularly in the WMO framework, will be intensified.|10.3030/101130676|Other
101137232|ENABLE|Enabling environments for NCD risk reduction in Ethiopia|2023-12-01|2027-11-30|3999961,25|HORIZON.2.1|HORIZON-HLTH-2023-DISEASE-03-03|HORIZON-HLTH-2023-DISEASE-03|HORIZON-HLTH-2023-DISEASE-03|HORIZON-RIA|To improve the health outcomes of its citizens, Ethiopia must take steps to meet SDG3.4 and decrease the number of premature deaths caused by non-communicable diseases (NCDs). NCD deaths are preventable by tackling their risk factors: unhealthy diets, physical inactivity, and air pollution. These risk factors are becoming increasingly prevalent in urban sites and have their origins in fetal life, and focusing prevention policies on pregnancy can yield significant benefits. Pregnancy is a unique opportunity for lifestyle interventions and antenatal care (ANC) has long been a key strategy for health promotion, disease prevention, early diagnosis, and treatment. The high ANC coverage in urban Ethiopia makes it an ideal program to support access and utilization of quality NCD services for prevention and risk reduction in urban populations. Guided by the immediate need for high-quality implementation research and evaluations in real-word settings to tackle the multisectoral and complex challenges of NCD prevention, we will fill the implementation knowledge gaps by developing, implementing, and assessing the impact of a novel prevention program in four diverse urban sites. We will apply user-centered approaches to adapt effective evidence-based WHO guidelines and implementation strategies with beneficiaries and stakeholders. Our approach for achieving behavior change in pregnant women is twofold: i) thorough assessments of women’s environments and environmental risks, as wider determinants of health; ii) integration of implementation strategies into the National Health Information system of Ethiopia. We will provide real-word evidence for the impact of implementation for behavior change, NCD risk reduction and better maternal and child health. ENABLE will support care providers for continuity and quality of overall healthcare and of NCD care and surveillance, and ultimately strengthen the Ethiopian public health system towards better health for all.|10.3030/101137232|Cluster Health
101184736|CryoSCOPE|CRYOsphere Science Concluding in new Observations and Productive Exploitation|2025-02-01|2029-01-31|7227516,25|HORIZON.2.5|HORIZON-CL5-2024-D1-01-02|HORIZON-CL5-2024-D1-01|HORIZON-CL5-2024-D1-01|HORIZON-RIA|"""The CryoSCOPE project unites a consortium with diverse expertise in inland ice-related fields, comprising top-level global research organizations and companies.We address challenges related to evolving land ice, snow, and permafrost, excelling in comprehensive in situ and remote sensing observations of the atmosphere, aerosols, cryosphere, and hydrology. Proficient in advanced modeling techniques, including global Earth System Models (ESMs), glacier dynamics, hydrological processes, atmospheric drivers, and land surface modeling, we leverage cutting-edge artificial intelligence data analysis tools. Moreover, our consortium has a successful track record in engaging stakeholders, societies, and end-users in impactful dialogues, contributing to the development of effective adaptation and mitigation strategies.CryoSCOPE aims to demonstrate excellence across the entire value chain by:Providing advanced observations of the CAH system in globally significant """"cold spots,"""" including the Indian Himalayas, the Alps, Iceland, Northern Scandinavia, and Svalbard.Integrating observation-constrained modeling, spanning from detailed process models to Earth System Models (ESMs), enhancing our understanding of physical and chemical processes of the CAH system.Generating new knowledge on cryosphere-ecosystem changes in targeted regions and globally, enabling predictions of the impacts of climate change and related drivers across seasonal to long-term time scales.Developing societally impactful services and solutions to bolster resilience against the changes occurring at various time scales.The overarching scientific objective of CryoSCOPE is to understand and quantify physical and chemical processes of the CAH system in diverse landscapes and found the intricate interplay among different processes. This encompasses examining how these interactions are represented within regional process-based models and global ESMs, and predicting their susceptibility to climate change impacts."""|10.3030/101184736|Cluster 5
101188332|ODISSEE|Online Data Intensive Solutions for Science in the Exabytes Era|2025-01-01|2027-12-31|8253357,5|HORIZON.1.3|HORIZON-INFRA-2024-TECH-01-01|HORIZON-INFRA-2024-TECH-01|HORIZON-INFRA-2024-TECH-01|HORIZON-RIA|This project federates efforts from 3 pan-European ESFRI infrastructures (HL-LHC, SKAO and SLICES-RI) in physical sciences, Big Data, and in the computing continuum supporting flagship instruments that will maintain and strengthen European leadership in high-energy physics and astronomy. The main goal is to enable key science projects, with the search for Dark Matter serving as a pilot program, combining the complementary capabilities of these three unique research infrastructures. ODISSEE will deliver evolutionary and revolutionary hardware and software platforms to address the corresponding digital challenges in a highly competitive international context. Developed through a joint and comprehensive R&D program with industry partners, as well as access to cutting edge experimental facilities from SLICES-RI, so as to enable HL-LHC and SKA to process and analyze the vast volumes of raw data they produce. Targeting such dataflow driven applications opens the way to a new range of technologies and services, feeding SLICES-RI with a unique yet representative set of specifications to progress their operational & experimental capacities at an unprecedented scale, increasing the dissemination potential. Bringing these 3 infrastructures to their full capacity, as well as operating and maintaining them, pose similar grand challenges across the digital continuum and require addressing the 3 dimensions of sustainability. Co-design and close partnership of academia with European companies will foster competitiveness of European industry and promote digital sovereignty. The project is deeply embedded into both regional and international R&I ecosystems, with strong connections to several major European initiatives and associated partnerships with main technology providers. Strong and lasting impact is built-in the two-fold exploitation strategy including the development of unique in-depth training for R.I. staff and extensive trans-sectoral dissemination.|10.3030/101188332|Other
101137682|AI4PEX|Artificial Intelligence and Machine Learning for Enhanced Representation of Processes and Extremes in Earth System Models|2024-04-01|2028-03-31|0|HORIZON.2.5|HORIZON-CL5-2023-D1-01-01|HORIZON-CL5-2023-D1-01|HORIZON-CL5-2023-D1-01|HORIZON-RIA|Global warming continues at an alarming rate, presenting unprecedented challenges to society that require urgent, science-led mitigation and adaptation. Earth system models (ESMs) are essential tools for projecting climate change, providing important information to decision makers. However, confidence in predicted climate change is undermined by a number of uncertainties; (i) ESMs disagree on how much the Earth will warm for a given increase in atmospheric carbon dioxide (CO2) (Earth’s equilibrium climate sensitivity); (ii) how much emitted CO2 will stay in the atmosphere to warm the planet (half the CO2 emitted by humans has been absorbed by the land and ocean) and (iii) how much excess heat in the Earth system will enter the ocean interior, delaying surface warming (~90 % of the heat in the Earth system goes into the ocean). Central to these uncertainties are poorly understood, and poorly modelled, Earth system feedbacks, in particular cloud feedbacks, carbon cycle feedbacks and ocean heat uptake. Poor representation of these phenomena degrades the accuracy of ESM projections, with implications for anticipating future climate extremes and societal impacts. We aim to improve the representation of these feedbacks in ESMs, reducing uncertainty in global warming projections. We propose a multidisciplinary approach, focused on “learning” how to accurately describe processes underpinning these feedbacks, through a fusion of observations with advanced machine learning (ML) and artificial intelligence (AI). Such data and approaches, constrained by the laws of physics, will deliver a step change in the accuracy of Earth system models. AI4PEX will place Europe at the forefront of a revolution in Earth system modelling, leading to increased accuracy of climate change projections and superior support for implementation of the Paris Climate Agreement and the European Green Deal.|10.3030/101137682|Cluster 5
101147571|GeoHEAT|Georadar-aided High-resolution Exploration to Advance deep geoThermal energy usage|2024-06-01|2028-05-31|4746642,5|HORIZON.2.5|HORIZON-CL5-2023-D3-02-05|HORIZON-CL5-2023-D3-02|HORIZON-CL5-2023-D3-02|HORIZON-RIA|GeoHEAT will transform geothermal exploration through two key strategic shifts: (i) minimising pre-drilling exploration costs while quantifying and communicating the risks; and (ii) maximising learning rates of exploration drilling while reducing the costs of characterisation. As a first step, the high costs and shortsighted prospection are tackled with passive surface-based imaging methods and uncertainty encompassing modelling alternatives. In parallel to reducing measurement bias, our approach engages a larger population and stakeholder group in search for optimal locations for geothermal exploitation. In the following step, GeoHEAT illuminates the subsurface to an unprecedented extent through a novel georadar probe. The georadar imaging is complemented with drilling-induced microseismicity monitoring and digital rock physics models to create a high-resolution understanding of the reservoir. Our novel, multi-scale approach unlocks the potential of informed deviated drilling, optimal wellbore placement and accurate performance and risk analysis. Throughout the GeoHEAT journey we propose effective and inclusive tools for public engagement and two-way communication while we introduce advanced decision-making tools for policymakers based on probabilistic modelling and uncertainty quantification. To maximize its impact and expediate its success, GeoHEAT consists of a complementary consortium with European leaders in the scientific, industrial, and public domain. The interdisciplinarity of our team allows us to look at geothermal energy exploration from different angles (e.g., geophysics, engineering, seismology, social sciences and humanities) and ensure the technical, scientific, economic and social sustainability of our proposed exploration workflow. By building on the results and expertise of previous and ongoing related projects, GeoHEAT contributes to the European-wide energy transition process to provide reliable, secure and competitive geothermal energy supply|10.3030/101147571|Cluster 5
101172817|DCDYNAMIC|accelerating DC DYNAMIC cable technology for sustainable european electricity grid|2024-11-01|2028-10-31|0|HORIZON.2.5|HORIZON-CL5-2024-D3-01-15|HORIZON-CL5-2024-D3-01|HORIZON-CL5-2024-D3-01|HORIZON-RIA|Offshore wind generation is critical to realizing the European Green Deal and the broader EU ambition to reach climate-neutrality by 2050. A third of all the offshore capacity installed could be floating since this technology unlocks wind potential in deeper waters at greater distances offshore. Technological trends have advanced towards high-voltage direct current (HVDC) as a mature solution over long-distance transmission. Dynamic export cables float in the water and carry power from the moving platform to the grid. A key challenge is these cables need to accommodate combined electro-mechanical-thermal stresses. No HVDC dynamic export cables currently exist and industry views this as a critical bottleneck for floating offshore wind development. Therefore, this is a key enabling technology for secure grid integration of large-scale and long-distance floating offshore wind power plants.HVDC dynamic cables for floating offshore applications present unique challenges and risks from technical, environmental, operational, and economical perspectives. To address these complex inter-disciplinary issues, this project brings together a consortium from academic experts, manufacturers, users, and insurance advisors. The project will: (i) validate the insulation reliability of a new dynamic HVDC export cable, (ii) establish fundamental understanding of combined electro-mechanical-thermal aging mechanisms, facilitating the development of test protocols that qualify and verify the integrity of HVDC dynamic cables, (iii) identify routes for material sustainability for the cable to meet the EU’s circular economy ambitions, and (iv) use the underpinning technical knowledge gained to reduce risk and build confidence for deploying the new cable technology and thus enhancing the insurability and financial viability of future floating offshore infrastructure. As a result, a prototype 320 kV dynamic HVDC export cable core will be designed, manufactured, and validated in this project.|10.3030/101172817|Cluster 5
101147517|CIRCWIND|Development of CIRCular optimised material solutions for WIND turbine blades and support structures|2024-10-01|2028-09-30|3999662,5|HORIZON.2.5|HORIZON-CL5-2023-D3-02-15|HORIZON-CL5-2023-D3-02|HORIZON-CL5-2023-D3-02|HORIZON-RIA|CIRCWIND will develop and validate innovative technologies for current and future wind turbines (WT), to enhance reliability and lifetime, performance, operability and maintainability, as well as to find cost-efficient pathways towards complete circularity in a context where a growing number of WT are reaching their EoL. CIRCWIND’s most relevant results are:- A prototype Fibre-Reinforced Polymer (FRP) material for blades with improved damage-tolerance and fatigue life, using a new multiscale modelling tool and simulation framework.- A circular low Carbon concrete material for offshore floating WT based on a new geopolymer binder and circular lightweight aggregates (CLWA).- New virtual replica-based constitutive models and simulation tools for the FRP material and geopolymer concrete, coupled with monitoring technologies allowing to simulate and predict failure and lifetime, and enabling future digital twinning for blade and substructure components.- Integrated sustainability analysis addressing social, economic and environmental aspects, as well as improved circularity.CIRCWIND will develop its technologies to TRL5, building prototypes and validating them in relevant environmental conditions. Representative components of TLP floater and blade have been chosen, made of geopolymer concrete and FRP materials respectively. These innovations will allow future WT to include circular and cost-efficient materials installed in critical WT components at operating windfarms, ensuring feasibility, sustainability, acceptability and high replicability. Besides, new simulation tools, virtual replicas, DT to improve O&M costs.CIRCWIND consortium has a good balance of academic and industrial partners, which allows the project’s developments to be well-oriented towards real market needs that in addition to the strong dissemination and exploitation plan proposed will maximise future impacts, clustering with relevant Offshore Wind stakeholders.|10.3030/101147517|Cluster 5
101130442|BioBIVE|BIOdegradable delivery systems for plant pathogens control of horticultural crops through BIo-actiVE agents|2024-06-01|2028-05-31|6851903|HORIZON.2.4|HORIZON-CL4-2023-RESILIENCE-01-34|HORIZON-CL4-2023-RESILIENCE-01-TWO-STAGE|HORIZON-CL4-2023-RESILIENCE-01-TWO-STAGE|HORIZON-RIA|The BioBIVE Consortium is a multidisciplinary 16 members group of universities, research centres and SMEs from 6 different European countries aimed to achieve, as main objective: “the development of bio-based platforms to allow the controlled release of bio-active agents able to control the plant pathogens of horticultural crops helping to decrease the use of chemical pesticides”.The general objective is based on three different bio-based release platforms (bio-plastic mulch, biochar and sprayable mulch) and three bio-active agents (basic substances, microorganisms and marine phenolic compounds),which will be the starting point to achieve the final best formulation. The functionality of these bio-based delivery systems that use substances from natural sources against crop pathogens instead of chemical pesticides must be evaluated in laboratory, greenhouse and environmental conditions, using diverse cropping systems (e.g., carrots, strawberries, tomatoes) and techniques, which are part of the BioBIVE Partners expertise.|10.3030/101130442|Cluster 4
101178484|GEAR-UP|Green Engineering, Analysis, & Reskilling for Unbounded Production|2024-10-01|2028-09-30|5999683,75|HORIZON.2.4|HORIZON-CL4-2024-TWIN-TRANSITION-01-05|HORIZON-CL4-2024-TWIN-TRANSITION-01|HORIZON-CL4-2024-TWIN-TRANSITION-01|HORIZON-RIA|The GEAR-UP proposal, is a comprehensive initiative to revolutionize the manufacturing sector through sustainable practices and advanced technologies. The project's central objective is to develop digital tools and methodologies that address recycled materials variability. It covers stainless steel, aluminum alloys, and fiber-reinforced plastics for additive manufacturing (AM). It employs simulation-driven approaches for optimizing various AM processes, including laser beam-directed energy deposition, metal laser beam powder bed fusion, and fiber-reinforced polymer material extrusion.GEAR-UP also emphasizes environmental conservation by using recycled materials in engineering design, significantly reducing virgin resources, energy consumption, and greenhouse gas emissions. The project intends to overcome challenges associated with secondary materials, such as performance variability, through resilient design and life-cycle environmental impact assessment.Moreover, the proposal outlines ambitious objectives for enhancing sustainable product design using innovative simulation and modeling software. It also implements the Digital Product Passport initiative and fosters human involvement in advancing circularity and sustainable technology adoption. This is done through training and global collaborative networks. GEAR-UP's approach represents a paradigm shift in engineering design, focusing on the circular value chain and developing universally adaptable AM technologies resilient to material variability. This endeavor is expected to directly impact the high-performance consumer products, green energy, & high-tech robotics markets. The key outcomes are:Cost savings: 25 %Increased productivity: 20-50 %Extended fatigue life: 50-80 %Defects reduced: 50-80 %Material waste reduced: 25-30 %CO2 emissions reduced: 25-50 %Reduced quality failures: 70-90 %Reduced design time: 20-50 %Reduced component weight: 25-30%|10.3030/101178484|Cluster 4
